ID;time-stamp;hour;day-of-week;available-bike-stands;available-bikes
1001;2015-02-14 20:51:08+00:00;20;Saturday;0;16
1001;2015-02-14 20:51:54+00:00;20;Saturday;1;15
1001;2015-02-14 21:01:57+00:00;21;Saturday;1;15
1001;2015-02-14 21:12:01+00:00;21;Saturday;1;15
1001;2015-02-14 21:17:06+00:00;21;Saturday;1;15
1001;2015-02-14 21:18:28+00:00;21;Saturday;1;15
1001;2015-02-14 21:19:06+00:00;21;Saturday;1;15
1001;2015-02-14 21:20:07+00:00;21;Saturday;1;15
1001;2015-02-14 21:26:34+00:00;21;Saturday;0;16
1001;2015-02-14 21:36:38+00:00;21;Saturday;0;16
1001;2015-02-14 21:46:42+00:00;21;Saturday;0;16
1001;2015-02-14 21:57:37+00:00;21;Saturday;0;16
1001;2015-02-14 21:58:09+00:00;21;Saturday;1;15
1001;2015-02-14 22:08:13+00:00;22;Saturday;1;15
1001;2015-02-14 22:16:34+00:00;22;Saturday;0;16
1001;2015-02-14 22:23:41+00:00;22;Saturday;0;16
1001;2015-02-14 22:24:11+00:00;22;Saturday;1;15
1001;2015-02-14 22:25:29+00:00;22;Saturday;0;16
1001;2015-02-14 22:29:31+00:00;22;Saturday;0;16
1001;2015-02-14 22:39:34+00:00;22;Saturday;0;16
1001;2015-02-14 22:41:10+00:00;22;Saturday;0;16
1001;2015-02-14 22:41:50+00:00;22;Saturday;1;15
1001;2015-02-14 22:51:54+00:00;22;Saturday;1;15
1001;2015-02-14 22:55:41+00:00;22;Saturday;1;15
1001;2015-02-14 22:55:51+00:00;22;Saturday;0;16
1001;2015-02-14 23:05:55+00:00;23;Saturday;0;16
1001;2015-02-14 23:15:33+00:00;23;Saturday;0;16
1001;2015-02-14 23:16:18+00:00;23;Saturday;1;15
1001;2015-02-14 23:26:22+00:00;23;Saturday;1;15
1001;2015-02-14 23:33:56+00:00;23;Saturday;0;16
1001;2015-02-14 23:44:00+00:00;23;Saturday;0;16
1001;2015-02-14 23:54:03+00:00;23;Saturday;0;16
1001;2015-02-15 00:04:07+00:00;0;Sunday;0;16
1001;2015-02-15 00:13:27+00:00;0;Sunday;0;16
1001;2015-02-15 00:13:56+00:00;0;Sunday;1;15
1001;2015-02-15 00:17:25+00:00;0;Sunday;2;14
1001;2015-02-15 00:22:00+00:00;0;Sunday;1;15
1001;2015-02-15 00:29:02+00:00;0;Sunday;0;16
1001;2015-02-15 00:31:40+00:00;0;Sunday;0;16
1001;2015-02-15 00:31:45+00:00;0;Sunday;1;15
1001;2015-02-15 00:35:06+00:00;0;Sunday;0;16
1001;2015-02-15 00:45:10+00:00;0;Sunday;0;16
1001;2015-02-15 00:55:14+00:00;0;Sunday;0;16
1001;2015-02-15 01:05:18+00:00;1;Sunday;0;16
1001;2015-02-15 01:15:21+00:00;1;Sunday;0;16
1001;2015-02-15 01:25:25+00:00;1;Sunday;0;16
1001;2015-02-15 01:35:29+00:00;1;Sunday;0;16
1001;2015-02-15 01:37:55+00:00;1;Sunday;0;16
1001;2015-02-15 01:47:59+00:00;1;Sunday;0;16
1001;2015-02-15 01:58:03+00:00;1;Sunday;0;16
1001;2015-02-15 02:01:25+00:00;2;Sunday;1;15
1001;2015-02-15 02:01:53+00:00;2;Sunday;2;14
1001;2015-02-15 02:05:28+00:00;2;Sunday;2;14
1001;2015-02-15 02:06:14+00:00;2;Sunday;3;13
1001;2015-02-15 02:07:25+00:00;2;Sunday;4;12
1001;2015-02-15 02:08:38+00:00;2;Sunday;5;11
1001;2015-02-15 02:09:30+00:00;2;Sunday;6;10
1001;2015-02-15 02:09:56+00:00;2;Sunday;7;9
1001;2015-02-15 02:18:29+00:00;2;Sunday;6;10
1001;2015-02-15 02:22:15+00:00;2;Sunday;7;9
1001;2015-02-15 02:32:27+00:00;2;Sunday;6;10
1001;2015-02-15 02:42:31+00:00;2;Sunday;6;10
1001;2015-02-15 02:49:34+00:00;2;Sunday;5;11
1001;2015-02-15 02:50:22+00:00;2;Sunday;6;10
1001;2015-02-15 02:56:42+00:00;2;Sunday;6;10
1001;2015-02-15 02:57:26+00:00;2;Sunday;7;9
1001;2015-02-15 02:58:31+00:00;2;Sunday;7;9
1001;2015-02-15 02:59:06+00:00;2;Sunday;8;8
1001;2015-02-15 03:09:31+00:00;3;Sunday;8;8
1001;2015-02-15 03:10:01+00:00;3;Sunday;9;7
1001;2015-02-15 03:13:16+00:00;3;Sunday;9;7
1001;2015-02-15 03:16:25+00:00;3;Sunday;9;7
1001;2015-02-15 03:26:39+00:00;3;Sunday;9;7
1001;2015-02-15 03:27:06+00:00;3;Sunday;10;6
1001;2015-02-15 03:28:17+00:00;3;Sunday;10;6
1001;2015-02-15 03:30:16+00:00;3;Sunday;12;4
1001;2015-02-15 03:30:46+00:00;3;Sunday;13;3
1001;2015-02-15 03:40:50+00:00;3;Sunday;13;3
1001;2015-02-15 03:50:53+00:00;3;Sunday;13;3
1001;2015-02-15 04:00:57+00:00;4;Sunday;13;3
1001;2015-02-15 04:02:13+00:00;4;Sunday;13;3
1001;2015-02-15 04:02:52+00:00;4;Sunday;13;3
1001;2015-02-15 04:04:38+00:00;4;Sunday;14;2
1001;2015-02-15 04:08:27+00:00;4;Sunday;14;2
1001;2015-02-15 04:09:00+00:00;4;Sunday;15;1
1001;2015-02-15 04:19:03+00:00;4;Sunday;15;1
1001;2015-02-15 04:29:31+00:00;4;Sunday;13;3
1001;2015-02-15 04:37:06+00:00;4;Sunday;12;4
1001;2015-02-15 04:39:10+00:00;4;Sunday;12;4
1001;2015-02-15 04:39:52+00:00;4;Sunday;13;3
1001;2015-02-15 04:48:35+00:00;4;Sunday;13;3
1001;2015-02-15 04:49:32+00:00;4;Sunday;14;2
1001;2015-02-15 04:50:04+00:00;4;Sunday;15;1
1001;2015-02-15 04:52:13+00:00;4;Sunday;15;1
1001;2015-02-15 04:53:00+00:00;4;Sunday;16;0
1001;2015-02-15 05:03:04+00:00;5;Sunday;16;0
1001;2015-02-15 05:13:08+00:00;5;Sunday;16;0
1001;2015-02-15 05:23:12+00:00;5;Sunday;16;0
1001;2015-02-15 05:33:16+00:00;5;Sunday;16;0
1001;2015-02-15 05:43:20+00:00;5;Sunday;16;0
1001;2015-02-15 05:53:23+00:00;5;Sunday;16;0
1001;2015-02-15 06:03:26+00:00;6;Sunday;16;0
1001;2015-02-15 06:13:30+00:00;6;Sunday;16;0
1001;2015-02-15 06:23:34+00:00;6;Sunday;16;0
1001;2015-02-15 06:33:37+00:00;6;Sunday;16;0
1001;2015-02-15 06:43:41+00:00;6;Sunday;16;0
1001;2015-02-15 06:53:45+00:00;6;Sunday;16;0
1001;2015-02-15 07:03:48+00:00;7;Sunday;16;0
1001;2015-02-15 07:13:52+00:00;7;Sunday;16;0
1001;2015-02-15 07:23:56+00:00;7;Sunday;16;0
1001;2015-02-15 07:34:00+00:00;7;Sunday;16;0
1001;2015-02-15 07:44:04+00:00;7;Sunday;16;0
1001;2015-02-15 07:54:07+00:00;7;Sunday;16;0
1001;2015-02-15 08:04:11+00:00;8;Sunday;16;0
1001;2015-02-15 08:14:15+00:00;8;Sunday;16;0
1001;2015-02-15 08:24:19+00:00;8;Sunday;16;0
1001;2015-02-15 08:34:22+00:00;8;Sunday;16;0
1001;2015-02-15 08:44:26+00:00;8;Sunday;16;0
1001;2015-02-15 08:54:30+00:00;8;Sunday;16;0
1001;2015-02-15 09:04:34+00:00;9;Sunday;16;0
1001;2015-02-15 09:14:37+00:00;9;Sunday;16;0
1001;2015-02-15 09:24:41+00:00;9;Sunday;16;0
1001;2015-02-15 09:34:44+00:00;9;Sunday;16;0
1001;2015-02-15 09:44:48+00:00;9;Sunday;16;0
1001;2015-02-15 09:54:52+00:00;9;Sunday;16;0
1001;2015-02-15 10:04:56+00:00;10;Sunday;16;0
1001;2015-02-15 10:10:35+00:00;10;Sunday;15;1
1001;2015-02-15 10:17:21+00:00;10;Sunday;14;2
1001;2015-02-15 10:27:37+00:00;10;Sunday;13;3
1001;2015-02-15 10:34:25+00:00;10;Sunday;14;2
1001;2015-02-15 10:42:10+00:00;10;Sunday;13;3
1001;2015-02-15 10:43:25+00:00;10;Sunday;12;4
1001;2015-02-15 10:45:42+00:00;10;Sunday;12;4
1001;2015-02-15 10:45:45+00:00;10;Sunday;13;3
1001;2015-02-15 10:55:49+00:00;10;Sunday;13;3
1001;2015-02-15 11:05:53+00:00;11;Sunday;13;3
1001;2015-02-15 11:15:56+00:00;11;Sunday;13;3
1001;2015-02-15 11:26:00+00:00;11;Sunday;13;3
1001;2015-02-15 11:34:18+00:00;11;Sunday;12;4
1001;2015-02-15 11:44:22+00:00;11;Sunday;12;4
1001;2015-02-15 11:47:40+00:00;11;Sunday;12;4
1001;2015-02-15 11:48:06+00:00;11;Sunday;13;3
1001;2015-02-15 11:57:23+00:00;11;Sunday;12;4
1001;2015-02-15 11:58:56+00:00;11;Sunday;11;5
1001;2015-02-15 12:09:00+00:00;12;Sunday;11;5
1001;2015-02-15 12:16:30+00:00;12;Sunday;11;5
1001;2015-02-15 12:16:53+00:00;12;Sunday;12;4
1001;2015-02-15 12:19:29+00:00;12;Sunday;11;5
1001;2015-02-15 12:29:32+00:00;12;Sunday;11;5
1001;2015-02-15 12:39:36+00:00;12;Sunday;11;5
1001;2015-02-15 12:49:40+00:00;12;Sunday;11;5
1001;2015-02-15 12:58:56+00:00;12;Sunday;11;5
1001;2015-02-15 13:00:01+00:00;13;Sunday;12;4
1001;2015-02-15 13:10:04+00:00;13;Sunday;12;4
1001;2015-02-15 13:12:26+00:00;13;Sunday;12;4
1001;2015-02-15 13:13:42+00:00;13;Sunday;13;3
1001;2015-02-15 13:13:44+00:00;13;Sunday;14;2
1001;2015-02-15 13:20:38+00:00;13;Sunday;15;1
1001;2015-02-15 13:21:58+00:00;13;Sunday;14;2
1001;2015-02-15 13:32:03+00:00;13;Sunday;14;2
1001;2015-02-15 13:33:43+00:00;13;Sunday;14;2
1001;2015-02-15 13:33:45+00:00;13;Sunday;13;3
1001;2015-02-15 13:41:00+00:00;13;Sunday;12;4
1001;2015-02-15 13:49:16+00:00;13;Sunday;13;3
1001;2015-02-15 13:59:20+00:00;13;Sunday;13;3
1001;2015-02-15 14:09:24+00:00;14;Sunday;13;3
1001;2015-02-15 14:19:27+00:00;14;Sunday;13;3
1001;2015-02-15 14:20:09+00:00;14;Sunday;12;4
1001;2015-02-15 14:21:27+00:00;14;Sunday;11;5
1001;2015-02-15 14:26:26+00:00;14;Sunday;10;6
1001;2015-02-15 14:28:04+00:00;14;Sunday;10;6
1001;2015-02-15 14:29:11+00:00;14;Sunday;11;5
1001;2015-02-15 14:32:25+00:00;14;Sunday;10;6
1001;2015-02-15 14:39:37+00:00;14;Sunday;10;6
1001;2015-02-15 14:40:07+00:00;14;Sunday;11;5
1001;2015-02-15 14:41:03+00:00;14;Sunday;10;6
1001;2015-02-15 14:43:42+00:00;14;Sunday;9;7
1001;2015-02-15 14:44:37+00:00;14;Sunday;10;6
1001;2015-02-15 14:48:41+00:00;14;Sunday;10;6
1001;2015-02-15 14:48:44+00:00;14;Sunday;11;5
1001;2015-02-15 14:54:49+00:00;14;Sunday;10;6
1001;2015-02-15 14:58:48+00:00;14;Sunday;9;7
1001;2015-02-15 15:07:05+00:00;15;Sunday;8;8
1001;2015-02-15 15:15:26+00:00;15;Sunday;8;8
1001;2015-02-15 15:16:32+00:00;15;Sunday;8;8
1001;2015-02-15 15:26:36+00:00;15;Sunday;8;8
1001;2015-02-15 15:36:40+00:00;15;Sunday;8;8
1001;2015-02-15 15:39:13+00:00;15;Sunday;9;7
1001;2015-02-15 15:44:42+00:00;15;Sunday;8;8
1001;2015-02-15 15:54:46+00:00;15;Sunday;8;8
1001;2015-02-15 15:59:00+00:00;15;Sunday;7;9
1001;2015-02-15 16:09:04+00:00;16;Sunday;7;9
1001;2015-02-15 16:19:07+00:00;16;Sunday;7;9
1001;2015-02-15 16:21:28+00:00;16;Sunday;8;8
1001;2015-02-15 16:31:32+00:00;16;Sunday;8;8
1001;2015-02-15 16:36:41+00:00;16;Sunday;6;10
1001;2015-02-15 16:46:44+00:00;16;Sunday;6;10
1001;2015-02-15 16:56:48+00:00;16;Sunday;6;10
1001;2015-02-15 17:06:52+00:00;17;Sunday;6;10
1001;2015-02-15 17:10:58+00:00;17;Sunday;6;10
1001;2015-02-15 17:11:48+00:00;17;Sunday;7;9
1001;2015-02-15 17:21:52+00:00;17;Sunday;7;9
1001;2015-02-15 17:31:56+00:00;17;Sunday;7;9
1001;2015-02-15 17:42:00+00:00;17;Sunday;7;9
1001;2015-02-15 17:52:03+00:00;17;Sunday;7;9
1001;2015-02-15 18:02:07+00:00;18;Sunday;7;9
1001;2015-02-15 18:12:11+00:00;18;Sunday;7;9
1001;2015-02-15 18:22:15+00:00;18;Sunday;7;9
1001;2015-02-15 18:32:18+00:00;18;Sunday;7;9
1001;2015-02-15 18:37:51+00:00;18;Sunday;6;10
1001;2015-02-15 18:47:55+00:00;18;Sunday;6;10
1001;2015-02-15 18:48:50+00:00;18;Sunday;5;11
1001;2015-02-15 18:58:54+00:00;18;Sunday;5;11
1001;2015-02-15 19:08:58+00:00;19;Sunday;5;11
1001;2015-02-15 19:19:02+00:00;19;Sunday;5;11
1001;2015-02-15 19:29:06+00:00;19;Sunday;5;11
1001;2015-02-15 19:31:40+00:00;19;Sunday;3;13
1001;2015-02-15 19:41:43+00:00;19;Sunday;3;13
1001;2015-02-15 19:51:47+00:00;19;Sunday;3;13
1001;2015-02-15 20:01:51+00:00;20;Sunday;3;13
1001;2015-02-15 20:11:54+00:00;20;Sunday;3;13
1001;2015-02-15 20:21:58+00:00;20;Sunday;3;13
1001;2015-02-15 20:27:27+00:00;20;Sunday;1;15
1001;2015-02-15 20:37:30+00:00;20;Sunday;1;15
1001;2015-02-15 20:47:34+00:00;20;Sunday;1;15
1001;2015-02-15 20:57:38+00:00;20;Sunday;1;15
1001;2015-02-15 21:07:41+00:00;21;Sunday;1;15
1001;2015-02-15 21:16:50+00:00;21;Sunday;0;15
1001;2015-02-15 21:26:54+00:00;21;Sunday;0;15
1001;2015-02-15 21:32:38+00:00;21;Sunday;0;15
1001;2015-02-15 21:33:27+00:00;21;Sunday;0;15
1001;2015-02-15 21:43:31+00:00;21;Sunday;0;15
1001;2015-02-15 21:53:34+00:00;21;Sunday;0;15
1001;2015-02-15 22:03:38+00:00;22;Sunday;0;15
1001;2015-02-15 22:13:42+00:00;22;Sunday;0;15
1001;2015-02-15 22:23:46+00:00;22;Sunday;0;15
1001;2015-02-15 22:33:49+00:00;22;Sunday;0;15
1001;2015-02-15 22:43:53+00:00;22;Sunday;0;15
1001;2015-02-15 22:53:57+00:00;22;Sunday;0;15
1001;2015-02-15 22:55:35+00:00;22;Sunday;0;15
1001;2015-02-15 22:55:41+00:00;22;Sunday;0;15
1001;2015-02-15 23:05:45+00:00;23;Sunday;0;15
1001;2015-02-15 23:15:50+00:00;23;Sunday;0;15
1001;2015-02-15 23:22:34+00:00;23;Sunday;1;14
1001;2015-02-15 23:23:06+00:00;23;Sunday;2;13
1001;2015-02-15 23:33:35+00:00;23;Sunday;2;13
1001;2015-02-15 23:34:12+00:00;23;Sunday;1;14
1001;2015-02-15 23:44:16+00:00;23;Sunday;1;14
1001;2015-02-15 23:54:20+00:00;23;Sunday;1;14
1001;2015-02-16 00:04:25+00:00;0;Monday;1;14
1001;2015-02-16 00:14:30+00:00;0;Monday;1;14
1001;2015-02-16 00:19:58+00:00;0;Monday;0;15
1001;2015-02-16 00:30:03+00:00;0;Monday;0;15
1001;2015-02-16 00:40:08+00:00;0;Monday;0;15
1001;2015-02-16 00:50:13+00:00;0;Monday;0;15
1001;2015-02-16 01:00:18+00:00;1;Monday;0;15
1001;2015-02-16 01:10:22+00:00;1;Monday;0;15
1001;2015-02-16 01:13:27+00:00;1;Monday;0;15
1001;2015-02-16 01:14:03+00:00;1;Monday;1;14
1001;2015-02-16 01:24:08+00:00;1;Monday;1;14
1001;2015-02-16 01:34:12+00:00;1;Monday;1;14
1001;2015-02-16 01:44:16+00:00;1;Monday;1;14
1001;2015-02-16 01:54:21+00:00;1;Monday;1;14
1001;2015-02-16 02:04:25+00:00;2;Monday;1;14
1001;2015-02-16 02:14:30+00:00;2;Monday;1;14
1001;2015-02-16 02:24:35+00:00;2;Monday;1;14
1001;2015-02-16 02:34:40+00:00;2;Monday;1;14
1001;2015-02-16 02:44:44+00:00;2;Monday;1;14
1001;2015-02-16 02:54:48+00:00;2;Monday;1;14
1001;2015-02-16 03:04:52+00:00;3;Monday;1;14
1001;2015-02-16 03:12:22+00:00;3;Monday;1;14
1001;2015-02-16 03:16:28+00:00;3;Monday;1;14
1001;2015-02-16 03:16:53+00:00;3;Monday;1;14
1001;2015-02-16 03:18:37+00:00;3;Monday;1;14
1001;2015-02-16 03:28:40+00:00;3;Monday;1;14
1001;2015-02-16 03:38:44+00:00;3;Monday;1;14
1001;2015-02-16 03:48:48+00:00;3;Monday;1;14
1001;2015-02-16 03:58:52+00:00;3;Monday;1;14
1001;2015-02-16 04:08:55+00:00;4;Monday;1;14
1001;2015-02-16 04:18:59+00:00;4;Monday;1;14
1001;2015-02-16 04:29:03+00:00;4;Monday;1;14
1001;2015-02-16 04:39:07+00:00;4;Monday;1;14
1001;2015-02-16 04:49:10+00:00;4;Monday;1;14
1001;2015-02-16 04:59:14+00:00;4;Monday;1;14
1001;2015-02-16 05:09:18+00:00;5;Monday;1;14
1001;2015-02-16 05:19:22+00:00;5;Monday;1;14
1001;2015-02-16 05:29:26+00:00;5;Monday;1;14
1001;2015-02-16 05:36:27+00:00;5;Monday;1;14
1001;2015-02-16 05:37:04+00:00;5;Monday;2;13
1001;2015-02-16 05:38:27+00:00;5;Monday;3;12
1001;2015-02-16 05:48:31+00:00;5;Monday;3;12
1001;2015-02-16 05:58:34+00:00;5;Monday;3;12
1001;2015-02-16 06:08:38+00:00;6;Monday;3;12
1001;2015-02-16 06:18:42+00:00;6;Monday;3;12
1001;2015-02-16 06:28:45+00:00;6;Monday;3;12
1001;2015-02-16 06:38:49+00:00;6;Monday;3;12
1001;2015-02-16 06:45:29+00:00;6;Monday;4;12
1001;2015-02-16 06:46:05+00:00;6;Monday;3;13
1001;2015-02-16 06:50:32+00:00;6;Monday;3;13
1001;2015-02-16 06:51:31+00:00;6;Monday;5;11
1001;2015-02-16 06:54:13+00:00;6;Monday;6;10
1001;2015-02-16 07:04:18+00:00;7;Monday;6;10
1001;2015-02-16 07:09:02+00:00;7;Monday;6;10
1001;2015-02-16 07:10:12+00:00;7;Monday;7;9
1001;2015-02-16 07:10:43+00:00;7;Monday;8;8
1001;2015-02-16 07:14:28+00:00;7;Monday;8;8
1001;2015-02-16 07:15:20+00:00;7;Monday;8;7
1001;2015-02-16 07:16:29+00:00;7;Monday;9;6
1001;2015-02-16 07:17:59+00:00;7;Monday;9;6
1001;2015-02-16 07:19:28+00:00;7;Monday;11;4
1001;2015-02-16 07:22:35+00:00;7;Monday;11;4
1001;2015-02-16 07:23:17+00:00;7;Monday;12;3
1001;2015-02-16 07:23:42+00:00;7;Monday;13;2
1001;2015-02-16 07:25:21+00:00;7;Monday;12;3
1001;2015-02-16 07:29:33+00:00;7;Monday;12;3
1001;2015-02-16 07:30:09+00:00;7;Monday;13;2
1001;2015-02-16 07:37:07+00:00;7;Monday;13;2
1001;2015-02-16 07:38:11+00:00;7;Monday;14;1
1001;2015-02-16 07:41:12+00:00;7;Monday;14;1
1001;2015-02-16 07:42:21+00:00;7;Monday;15;0
1001;2015-02-16 07:43:01+00:00;7;Monday;16;0
1001;2015-02-16 07:51:31+00:00;7;Monday;15;1
1001;2015-02-16 07:53:03+00:00;7;Monday;16;0
1001;2015-02-16 07:56:30+00:00;7;Monday;16;0
1001;2015-02-16 07:56:54+00:00;7;Monday;16;0
1001;2015-02-16 08:03:01+00:00;8;Monday;15;1
1001;2015-02-16 08:05:29+00:00;8;Monday;15;1
1001;2015-02-16 08:05:53+00:00;8;Monday;16;0
1001;2015-02-16 08:06:54+00:00;8;Monday;15;1
1001;2015-02-16 08:16:58+00:00;8;Monday;15;1
1001;2015-02-16 08:18:40+00:00;8;Monday;14;2
1001;2015-02-16 08:28:44+00:00;8;Monday;14;2
1001;2015-02-16 08:33:07+00:00;8;Monday;14;2
1001;2015-02-16 08:33:39+00:00;8;Monday;15;1
1001;2015-02-16 08:43:34+00:00;8;Monday;15;1
1001;2015-02-16 08:43:37+00:00;8;Monday;16;0
1001;2015-02-16 08:53:40+00:00;8;Monday;16;0
1001;2015-02-16 09:03:44+00:00;9;Monday;16;0
1001;2015-02-16 09:13:48+00:00;9;Monday;16;0
1001;2015-02-16 09:23:52+00:00;9;Monday;16;0
1001;2015-02-16 09:33:43+00:00;9;Monday;15;1
1001;2015-02-16 09:43:48+00:00;9;Monday;15;1
1001;2015-02-16 09:52:23+00:00;9;Monday;14;2
1001;2015-02-16 09:56:34+00:00;9;Monday;14;2
1001;2015-02-16 09:56:37+00:00;9;Monday;15;1
1001;2015-02-16 10:06:40+00:00;10;Monday;15;1
1001;2015-02-16 10:16:43+00:00;10;Monday;15;1
1001;2015-02-16 10:26:47+00:00;10;Monday;15;1
1001;2015-02-16 10:31:27+00:00;10;Monday;16;0
1001;2015-02-16 10:41:30+00:00;10;Monday;16;0
1001;2015-02-16 10:51:34+00:00;10;Monday;16;0
1001;2015-02-16 11:01:38+00:00;11;Monday;16;0
1001;2015-02-16 11:09:33+00:00;11;Monday;15;1
1001;2015-02-16 11:19:34+00:00;11;Monday;15;1
1001;2015-02-16 11:20:00+00:00;11;Monday;16;0
1001;2015-02-16 11:30:04+00:00;11;Monday;16;0
1001;2015-02-16 11:40:08+00:00;11;Monday;16;0
1001;2015-02-16 11:50:12+00:00;11;Monday;16;0
1001;2015-02-16 11:55:54+00:00;11;Monday;15;1
1001;2015-02-16 12:05:58+00:00;12;Monday;15;1
1001;2015-02-16 12:16:01+00:00;12;Monday;15;1
1001;2015-02-16 12:26:04+00:00;12;Monday;15;1
1001;2015-02-16 12:28:19+00:00;12;Monday;14;2
1001;2015-02-16 12:38:35+00:00;12;Monday;15;1
1001;2015-02-16 12:41:23+00:00;12;Monday;15;1
1001;2015-02-16 12:41:48+00:00;12;Monday;16;0
1001;2015-02-16 12:51:52+00:00;12;Monday;16;0
1001;2015-02-16 13:01:56+00:00;13;Monday;16;0
1001;2015-02-16 13:06:28+00:00;13;Monday;14;2
1001;2015-02-16 13:08:33+00:00;13;Monday;14;2
1001;2015-02-16 13:08:36+00:00;13;Monday;13;3
1001;2015-02-16 13:10:29+00:00;13;Monday;14;2
1001;2015-02-16 13:16:24+00:00;13;Monday;14;2
1001;2015-02-16 13:16:57+00:00;13;Monday;15;1
1001;2015-02-16 13:19:25+00:00;13;Monday;14;2
1001;2015-02-16 13:29:29+00:00;13;Monday;14;2
1001;2015-02-16 13:39:33+00:00;13;Monday;14;2
1001;2015-02-16 13:41:07+00:00;13;Monday;14;2
1001;2015-02-16 13:41:40+00:00;13;Monday;15;1
1001;2015-02-16 13:46:02+00:00;13;Monday;16;0
1001;2015-02-16 13:56:06+00:00;13;Monday;16;0
1001;2015-02-16 14:05:04+00:00;14;Monday;15;1
1001;2015-02-16 14:09:52+00:00;14;Monday;14;2
1001;2015-02-16 14:15:29+00:00;14;Monday;13;3
1001;2015-02-16 14:25:34+00:00;14;Monday;13;3
1001;2015-02-16 14:35:37+00:00;14;Monday;13;3
1001;2015-02-16 14:43:05+00:00;14;Monday;13;3
1001;2015-02-16 14:43:51+00:00;14;Monday;14;2
1001;2015-02-16 14:49:33+00:00;14;Monday;15;1
1001;2015-02-16 14:50:30+00:00;14;Monday;16;0
1001;2015-02-16 15:00:33+00:00;15;Monday;16;0
1001;2015-02-16 15:08:52+00:00;15;Monday;15;1
1001;2015-02-16 15:18:55+00:00;15;Monday;15;1
1001;2015-02-16 15:20:07+00:00;15;Monday;15;1
1001;2015-02-16 15:30:10+00:00;15;Monday;15;1
1001;2015-02-16 15:33:29+00:00;15;Monday;15;1
1001;2015-02-16 15:33:52+00:00;15;Monday;16;0
1001;2015-02-16 15:37:16+00:00;15;Monday;15;1
1001;2015-02-16 15:47:20+00:00;15;Monday;15;1
1001;2015-02-16 15:49:08+00:00;15;Monday;14;2
1001;2015-02-16 15:53:18+00:00;15;Monday;13;3
1001;2015-02-16 15:54:36+00:00;15;Monday;12;4
1001;2015-02-16 15:55:06+00:00;15;Monday;13;3
1001;2015-02-16 16:01:36+00:00;16;Monday;12;4
1001;2015-02-16 16:07:07+00:00;16;Monday;11;5
1001;2015-02-16 16:10:15+00:00;16;Monday;11;5
1001;2015-02-16 16:11:27+00:00;16;Monday;11;5
1001;2015-02-16 16:12:19+00:00;16;Monday;12;4
1001;2015-02-16 16:12:55+00:00;16;Monday;13;3
1001;2015-02-16 16:16:32+00:00;16;Monday;12;4
1001;2015-02-16 16:23:29+00:00;16;Monday;11;5
1001;2015-02-16 16:24:36+00:00;16;Monday;11;5
1001;2015-02-16 16:24:38+00:00;16;Monday;10;6
1001;2015-02-16 16:28:28+00:00;16;Monday;9;7
1001;2015-02-16 16:28:53+00:00;16;Monday;10;6
1001;2015-02-16 16:32:18+00:00;16;Monday;9;7
1001;2015-02-16 16:38:09+00:00;16;Monday;10;6
1001;2015-02-16 16:38:40+00:00;16;Monday;9;7
1001;2015-02-16 16:40:13+00:00;16;Monday;9;7
1001;2015-02-16 16:40:43+00:00;16;Monday;10;6
1001;2015-02-16 16:45:26+00:00;16;Monday;11;5
1001;2015-02-16 16:45:42+00:00;16;Monday;12;4
1001;2015-02-16 16:48:39+00:00;16;Monday;11;5
1001;2015-02-16 16:50:42+00:00;16;Monday;10;6
1001;2015-02-16 16:52:17+00:00;16;Monday;10;6
1001;2015-02-16 16:58:19+00:00;16;Monday;9;7
1001;2015-02-16 16:58:40+00:00;16;Monday;9;7
1001;2015-02-16 17:06:17+00:00;17;Monday;7;9
1001;2015-02-16 17:07:18+00:00;17;Monday;7;9
1001;2015-02-16 17:08:13+00:00;17;Monday;8;8
1001;2015-02-16 17:08:58+00:00;17;Monday;9;7
1001;2015-02-16 17:13:47+00:00;17;Monday;9;7
1001;2015-02-16 17:14:39+00:00;17;Monday;10;6
1001;2015-02-16 17:22:05+00:00;17;Monday;9;7
1001;2015-02-16 17:23:21+00:00;17;Monday;9;7
1001;2015-02-16 17:23:52+00:00;17;Monday;9;7
1001;2015-02-16 17:27:50+00:00;17;Monday;8;8
1001;2015-02-16 17:32:47+00:00;17;Monday;7;9
1001;2015-02-16 17:42:12+00:00;17;Monday;6;10
1001;2015-02-16 17:43:02+00:00;17;Monday;5;11
1001;2015-02-16 17:44:06+00:00;17;Monday;4;12
1001;2015-02-16 17:52:05+00:00;17;Monday;3;13
1001;2015-02-16 17:52:54+00:00;17;Monday;2;14
1001;2015-02-16 17:57:20+00:00;17;Monday;2;14
1001;2015-02-16 18:00:08+00:00;18;Monday;1;15
1001;2015-02-16 18:00:51+00:00;18;Monday;0;16
1001;2015-02-16 18:10:55+00:00;18;Monday;0;16
1001;2015-02-16 18:20:59+00:00;18;Monday;0;16
1001;2015-02-16 18:22:20+00:00;18;Monday;1;15
1001;2015-02-16 18:25:15+00:00;18;Monday;0;16
1001;2015-02-16 18:30:14+00:00;18;Monday;1;15
1001;2015-02-16 18:40:18+00:00;18;Monday;1;15
1001;2015-02-16 18:41:10+00:00;18;Monday;0;16
1001;2015-02-16 18:51:14+00:00;18;Monday;0;16
1001;2015-02-16 19:01:17+00:00;19;Monday;0;16
1001;2015-02-16 19:11:20+00:00;19;Monday;0;16
1001;2015-02-16 19:14:07+00:00;19;Monday;0;16
